CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure_months,num_products,monthly_charges,total_charges,support_tickets_6mo,avg_response_time_hrs,login_frequency_weekly,feature_usage_score,payment_delay_days,nps_score,contract_type,payment_method,internet_service,plan_tier,referral_source,Churn
CUST-07162,Male,0,No,No,45,3,37.18,1618.81,8,1.27,17,84.76,12,1.0,Two-Year,Bank Transfer,DSL,Basic,Paid,0
CUST-07163,Female,1,No,No,57,3,91.93,5203.55,4,2.05,11,87.61,10,8.0,Month-to-Month,PayPal,None,Basic,Referral,0
CUST-07164,Male,1,No,Yes,45,1,27.04,1259.33,3,8.84,8,63.26,17,1.0,Two-Year,Check,Fiber Optic,Premium,Paid,0
CUST-07165,Female,1,Yes,No,29,1,28.11,763.74,10,3.58,2,69.88,23,4.0,Month-to-Month,PayPal,None,Basic,Referral,0
CUST-07166,Female,0,No,No,42,3,66.63,2751.74,4,14.49,19,79.82,8,8.0,Month-to-Month,Check,DSL,Standard,Organic,0
CUST-07167,Female,0,No,No,52,3,119.4,6218.13,8,7.95,12,37.22,18,3.0,One-Year,Check,DSL,Standard,Paid,0
CUST-07168,Male,0,Yes,Yes,29,3,47.65,1425.52,0,2.0,8,98.65,25,9.0,Two-Year,PayPal,Fiber Optic,Standard,Referral,0
CUST-07169,Male,0,Yes,No,65,2,81.25,5261.3,14,0.35,2,38.18,29,2.0,One-Year,PayPal,DSL,Basic,Social,0
CUST-07170,Male,1,No,No,64,2,71.86,4672.39,1,0.36,17,8.49,18,7.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-07171,Male,1,Yes,No,57,3,104.21,5876.15,0,6.38,1,73.29,4,10.0,Two-Year,PayPal,Fiber Optic,Premium,Paid,0
CUST-07172,Male,0,No,Yes,71,5,48.86,3396.28,6,2.04,13,33.5,25,3.0,Month-to-Month,Bank Transfer,DSL,Premium,Organic,0
CUST-07173,Male,1,Yes,Yes,28,5,75.49,2036.88,13,0.68,4,2.77,29,3.0,Month-to-Month,Check,None,Premium,Referral,1
CUST-07174,Male,0,No,No,9,1,115.06,952.95,9,0.41,12,17.91,28,7.0,One-Year,Credit Card,Fiber Optic,Basic,Organic,0
CUST-07175,Female,1,No,Yes,35,2,53.26,1880.88,7,1.24,1,36.93,20,2.0,Month-to-Month,Credit Card,DSL,Basic,Referral,0
CUST-07176,Female,1,Yes,Yes,53,3,63.94,3339.96,4,0.07,16,,3,6.0,Two-Year,Credit Card,Fiber Optic,Standard,Organic,0
CUST-07177,Male,0,Yes,No,56,2,108.88,6026.84,3,5.7,8,13.64,18,8.0,One-Year,Bank Transfer,Fiber Optic,Basic,Social,0
CUST-07178,Female,0,No,No,28,2,53.25,1509.99,9,4.05,8,16.26,5,10.0,Two-Year,Credit Card,Fiber Optic,Premium,Paid,0
CUST-07179,Female,0,No,Yes,21,1,58.07,1260.61,7,6.09,18,62.65,22,9.0,Month-to-Month,PayPal,Fiber Optic,Premium,Organic,0
CUST-07180,Female,1,Yes,No,32,3,50.41,1665.72,9,2.33,3,12.84,1,2.0,One-Year,PayPal,None,Basic,Referral,0
CUST-07181,Female,0,No,No,58,5,100.95,5899.05,6,2.61,13,78.33,4,8.0,One-Year,Check,DSL,Standard,Paid,0
CUST-07182,Female,0,No,No,5,5,113.04,519.29,4,1.18,11,84.17,20,8.0,Month-to-Month,Bank Transfer,DSL,Basic,Referral,0
CUST-07183,Male,0,Yes,No,24,1,83.11,2008.44,2,1.68,13,72.35,7,4.0,Month-to-Month,Check,DSL,Standard,Referral,0
CUST-07184,Female,0,No,No,17,4,82.36,1425.01,4,7.36,13,24.51,2,9.0,Two-Year,Check,Fiber Optic,Standard,Paid,0
CUST-07185,Female,0,Yes,No,58,5,59.0,3398.28,3,7.71,16,57.64,3,8.0,Month-to-Month,Check,Fiber Optic,Basic,Referral,0
CUST-07186,Female,1,No,Yes,34,4,21.25,730.68,7,4.72,7,6.11,9,4.0,Month-to-Month,Check,None,Standard,Organic,0
CUST-07187,Female,1,No,Yes,7,1,37.39,199.18,4,9.26,4,94.27,14,3.0,Month-to-Month,PayPal,DSL,Basic,Paid,1
CUST-07188,Male,1,Yes,No,19,2,34.74,628.75,11,2.62,13,0.74,21,1.0,Two-Year,Credit Card,Fiber Optic,Standard,Paid,1
CUST-07189,Female,0,Yes,No,4,4,31.59,144.94,8,2.52,11,22.15,15,5.0,Two-Year,Credit Card,Fiber Optic,Basic,Social,1
CUST-07190,Male,1,No,Yes,34,5,85.4,2979.14,4,4.49,18,8.3,12,0.0,Two-Year,Check,Fiber Optic,Basic,Referral,0
CUST-07191,Female,0,No,Yes,71,2,33.63,2445.65,1,0.12,14,99.47,27,1.0,One-Year,Bank Transfer,DSL,Standard,Organic,0
CUST-07192,Male,1,Yes,No,41,2,28.56,1204.14,1,3.32,4,4.07,23,7.0,Month-to-Month,Check,DSL,Basic,Paid,0
CUST-07193,Male,0,No,No,62,2,58.26,3615.99,1,0.55,6,0.17,13,3.0,One-Year,PayPal,Fiber Optic,Basic,Referral,0
CUST-07194,Male,0,No,No,53,5,44.9,2376.06,4,13.4,13,10.06,29,6.0,One-Year,PayPal,None,Premium,Referral,0
CUST-07195,Female,1,Yes,Yes,63,1,34.59,2106.54,4,4.35,7,88.13,21,5.0,Month-to-Month,PayPal,Fiber Optic,Premium,Organic,0
CUST-07196,Male,1,Yes,No,23,2,34.61,754.32,0,2.58,18,40.07,10,6.0,Two-Year,Bank Transfer,DSL,Standard,Paid,0
CUST-07197,Male,0,No,Yes,68,1,45.62,3062.06,10,1.6,14,94.47,12,0.0,Two-Year,Credit Card,DSL,Standard,Social,0
CUST-07198,Male,0,No,Yes,17,5,73.68,1281.38,7,1.09,7,95.95,2,6.0,Two-Year,Credit Card,None,Standard,Referral,0
CUST-07199,Male,1,No,No,32,1,95.81,3113.15,14,0.06,16,72.61,23,8.0,Month-to-Month,Bank Transfer,None,Premium,Referral,0
CUST-07200,Male,0,Yes,No,49,3,105.28,5195.43,13,8.01,13,16.89,18,8.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Social,0
CUST-07201,Male,0,Yes,No,21,1,95.14,2057.11,0,3.23,7,97.11,3,4.0,Month-to-Month,Check,Fiber Optic,Standard,Organic,0
CUST-07202,Female,0,No,No,19,3,82.82,1577.22,10,1.59,8,43.82,4,5.0,Month-to-Month,Bank Transfer,None,Standard,Social,0
CUST-07203,Male,0,Yes,No,10,3,110.76,1058.48,14,1.24,12,46.45,3,5.0,One-Year,Credit Card,DSL,Standard,Referral,0
CUST-07204,Female,1,Yes,No,1,4,71.97,69.48,12,0.31,4,63.68,4,7.0,One-Year,Bank Transfer,Fiber Optic,Standard,Organic,0
CUST-07205,Male,1,Yes,Yes,36,3,83.34,2963.84,10,3.02,13,71.61,9,5.0,Month-to-Month,Bank Transfer,DSL,Premium,Referral,0
CUST-07206,Female,0,No,No,71,3,61.16,4375.4,2,3.54,6,96.25,22,7.0,One-Year,PayPal,Fiber Optic,Basic,Social,0
CUST-07207,Male,1,Yes,No,16,2,52.74,825.86,13,0.66,18,97.09,29,7.0,Month-to-Month,PayPal,DSL,Premium,Organic,0
CUST-07208,Male,0,Yes,Yes,32,5,53.17,1696.55,12,0.51,11,41.36,12,8.0,Two-Year,Bank Transfer,None,Standard,Referral,0
CUST-07209,Male,0,Yes,Yes,67,4,34.83,2368.41,8,2.13,15,14.21,16,6.0,Month-to-Month,Check,DSL,Basic,Social,0
CUST-07210,Female,1,No,No,55,4,99.66,5444.23,13,5.55,11,91.56,16,10.0,Month-to-Month,PayPal,None,Basic,Organic,0
CUST-07211,Male,0,Yes,No,1,4,25.54,73.74,6,1.1,3,11.9,19,7.0,Two-Year,Credit Card,Fiber Optic,Premium,Social,0
CUST-07212,Male,0,No,Yes,36,2,87.47,3081.49,7,1.06,13,55.27,20,10.0,One-Year,Bank Transfer,Fiber Optic,Standard,Organic,0
CUST-07213,Female,0,Yes,No,11,5,106.45,1186.23,11,5.59,12,16.62,2,2.0,Month-to-Month,Check,Fiber Optic,Premium,Paid,0
CUST-07214,Male,0,Yes,Yes,18,5,69.74,1250.83,10,5.49,2,35.83,17,7.0,Month-to-Month,PayPal,Fiber Optic,Standard,Referral,1
CUST-07215,Female,0,No,Yes,18,3,27.02,527.73,8,17.09,19,52.97,11,6.0,One-Year,Bank Transfer,Fiber Optic,Basic,Social,0
CUST-07216,Female,0,No,No,44,2,62.84,2696.32,11,8.68,1,70.5,24,3.0,One-Year,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-07217,Female,0,Yes,Yes,15,2,54.32,738.3,13,2.6,7,97.52,27,5.0,Two-Year,Bank Transfer,DSL,Standard,Referral,1
CUST-07218,Male,0,No,No,18,2,118.55,2171.47,9,1.04,2,91.86,10,4.0,Month-to-Month,PayPal,Fiber Optic,Standard,Organic,1
CUST-07219,Female,0,No,Yes,17,5,89.13,1495.6,13,0.95,15,52.04,17,0.0,Two-Year,Bank Transfer,DSL,Basic,Referral,0
CUST-07220,Female,0,Yes,No,26,2,92.14,2391.0,6,0.87,8,31.24,7,4.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Organic,1
CUST-07221,Male,0,No,No,47,5,71.58,3331.4,7,12.1,10,53.7,1,0.0,Month-to-Month,Check,Fiber Optic,Premium,Paid,0
CUST-07222,Female,1,No,Yes,29,2,90.94,2682.94,9,0.61,17,36.67,4,9.0,One-Year,PayPal,DSL,Basic,Referral,0
CUST-07223,Female,1,No,No,24,5,92.26,2229.13,8,7.56,8,45.95,25,6.0,Two-Year,Credit Card,DSL,Premium,Referral,0
CUST-07224,Male,1,No,Yes,37,5,26.64,997.56,2,8.59,9,91.44,9,6.0,Month-to-Month,PayPal,DSL,Standard,Organic,0
CUST-07225,Male,0,Yes,Yes,44,4,42.26,1800.99,6,10.34,11,51.43,3,,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-07226,Male,0,Yes,No,2,1,21.3,67.67,2,1.36,18,4.17,7,4.0,One-Year,PayPal,DSL,Standard,Paid,0
CUST-07227,Female,0,Yes,No,64,4,70.98,4493.16,10,0.43,8,,18,8.0,One-Year,Check,None,Standard,Organic,0
CUST-07228,Male,1,Yes,Yes,66,5,107.58,7067.35,11,8.59,4,28.1,12,4.0,Two-Year,Bank Transfer,DSL,Basic,Referral,0
CUST-07229,Female,1,No,Yes,43,5,80.96,3412.82,10,3.9,6,21.39,4,8.0,Month-to-Month,Check,Fiber Optic,Standard,Social,0
CUST-07230,Male,1,No,Yes,41,3,70.02,2863.02,12,5.37,10,76.65,14,5.0,One-Year,Check,Fiber Optic,Standard,Paid,0
CUST-07231,Female,1,No,No,50,3,112.6,5683.05,9,7.94,15,16.56,26,5.0,Two-Year,Bank Transfer,Fiber Optic,Basic,Social,0
CUST-07232,Male,1,Yes,Yes,32,2,37.22,1202.43,5,3.28,17,60.93,13,2.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Organic,0
CUST-07233,Female,0,No,Yes,26,2,27.46,691.88,0,0.89,10,81.72,29,4.0,Month-to-Month,Check,Fiber Optic,Basic,Paid,0
CUST-07234,Female,1,No,Yes,26,4,111.73,2910.45,0,4.35,9,30.06,11,2.0,One-Year,Credit Card,DSL,Standard,Paid,0
CUST-07235,Female,1,No,No,12,5,110.28,1328.52,14,8.22,18,47.22,7,4.0,One-Year,Check,Fiber Optic,Standard,Paid,0
CUST-07236,Male,0,Yes,Yes,60,2,88.3,5301.14,11,6.55,13,57.76,17,3.0,Two-Year,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-07237,Female,0,Yes,Yes,23,5,44.6,1034.62,5,3.69,0,64.11,25,10.0,Month-to-Month,Credit Card,DSL,Basic,Referral,0
CUST-07238,Male,0,Yes,Yes,21,1,116.98,2404.5,14,2.66,13,,24,4.0,Month-to-Month,Check,Fiber Optic,Standard,Organic,0
CUST-07239,Male,0,Yes,No,69,1,96.53,6666.22,3,3.43,15,88.88,27,7.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Organic,0
CUST-07240,Male,0,No,No,36,5,87.39,3058.26,11,6.79,15,20.9,1,3.0,One-Year,PayPal,Fiber Optic,Premium,Paid,0
CUST-07241,Male,0,No,Yes,45,1,42.29,1931.88,3,3.13,3,54.58,22,3.0,Month-to-Month,Bank Transfer,DSL,Premium,Paid,0
CUST-07242,Male,1,Yes,Yes,18,3,71.31,1228.42,10,,10,15.78,0,4.0,One-Year,Check,Fiber Optic,Basic,Social,0
CUST-07243,Female,1,No,Yes,20,5,102.26,2104.03,1,5.3,15,6.0,23,7.0,Month-to-Month,PayPal,DSL,Standard,Referral,0
CUST-07244,Male,0,No,No,52,2,106.03,5391.09,10,3.47,18,36.81,7,2.0,Month-to-Month,Check,DSL,Basic,Paid,0
CUST-07245,Male,1,Yes,No,33,2,76.14,2596.44,6,14.05,17,31.98,21,5.0,Month-to-Month,Credit Card,Fiber Optic,Premium,Referral,1
CUST-07246,Male,1,Yes,No,11,1,72.28,713.11,8,19.17,15,57.05,11,5.0,One-Year,Bank Transfer,Fiber Optic,Standard,Paid,0
CUST-07247,Male,1,No,No,60,4,89.77,5326.11,0,4.25,15,64.13,2,6.0,Month-to-Month,PayPal,None,Basic,Social,0
CUST-07248,Female,0,No,Yes,29,2,72.82,2126.87,5,5.24,7,,20,,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-07249,Female,0,Yes,No,48,1,61.77,2995.8,2,2.18,11,86.72,10,10.0,One-Year,Check,DSL,Premium,Referral,0
CUST-07250,Male,1,No,Yes,25,3,28.54,699.38,9,1.42,0,84.17,4,2.0,Two-Year,Check,None,Basic,Organic,0
CUST-07251,Male,1,No,Yes,40,1,32.6,1348.83,0,4.53,2,72.12,9,6.0,Two-Year,Bank Transfer,None,Basic,Social,0
CUST-07252,Female,1,No,Yes,56,5,96.03,5337.71,13,,5,35.07,5,3.0,Two-Year,Bank Transfer,Fiber Optic,Premium,Referral,0
CUST-07253,Male,1,No,Yes,63,4,22.47,1395.4,2,0.32,19,24.22,6,9.0,One-Year,Credit Card,DSL,Standard,Paid,0
CUST-07254,Female,1,No,No,15,5,25.23,363.35,7,1.43,4,11.61,13,10.0,Two-Year,Check,Fiber Optic,Basic,Paid,0
CUST-07255,Male,0,Yes,Yes,48,5,110.46,5275.37,14,1.94,6,25.05,13,5.0,One-Year,Credit Card,DSL,Premium,Referral,1
CUST-07256,Female,0,Yes,Yes,65,5,90.4,5779.27,6,6.51,16,95.91,9,9.0,Month-to-Month,Check,DSL,Standard,Referral,0
CUST-07257,Male,1,Yes,No,46,3,20.42,938.15,8,0.62,0,41.77,7,8.0,Month-to-Month,PayPal,DSL,Standard,Paid,0
CUST-07258,Female,1,Yes,Yes,11,1,51.2,557.5,14,,3,41.57,24,10.0,One-Year,PayPal,DSL,Premium,Paid,1
CUST-07259,Male,0,No,Yes,14,1,96.33,1402.55,1,4.05,0,,15,5.0,One-Year,PayPal,DSL,Premium,Paid,1
CUST-07260,Female,0,Yes,No,15,1,61.76,862.1,8,2.13,11,64.8,6,7.0,Two-Year,Bank Transfer,Fiber Optic,Standard,Organic,0
CUST-07261,Female,0,No,No,8,2,66.88,503.07,8,0.16,14,92.0,14,,Two-Year,Credit Card,Fiber Optic,Standard,Social,0
CUST-07262,Female,0,Yes,No,54,5,65.88,3617.69,10,,18,11.41,29,7.0,Month-to-Month,Check,Fiber Optic,Basic,Paid,0
CUST-07263,Female,1,No,No,69,2,40.21,2789.39,9,4.47,16,82.03,0,4.0,Two-Year,PayPal,Fiber Optic,Basic,Referral,0
CUST-07264,Female,0,No,No,37,1,92.14,3436.62,7,0.78,14,44.89,27,4.0,Month-to-Month,Check,DSL,Basic,Referral,0
CUST-07265,Male,1,Yes,Yes,43,5,30.3,1325.6,8,3.12,16,27.47,3,7.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Social,0
CUST-07266,Male,1,Yes,Yes,55,3,70.73,3912.77,4,2.5,18,54.39,7,,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Organic,0
CUST-07267,Male,0,Yes,Yes,30,3,37.0,1200.92,5,4.27,11,54.04,17,0.0,Two-Year,Credit Card,DSL,Basic,Social,0
CUST-07268,Male,0,Yes,No,34,2,24.65,842.79,14,,2,13.34,6,10.0,Two-Year,Bank Transfer,DSL,Standard,Organic,0
CUST-07269,Male,0,Yes,No,42,5,34.32,1391.06,9,2.06,12,9.7,29,7.0,Month-to-Month,PayPal,DSL,Basic,Referral,0
CUST-07270,Female,0,Yes,Yes,22,2,106.93,2384.48,10,2.46,6,62.69,22,0.0,One-Year,PayPal,DSL,Standard,Organic,0
CUST-07271,Female,1,Yes,No,5,5,37.61,159.75,2,4.4,18,73.54,17,5.0,Month-to-Month,PayPal,DSL,Premium,Referral,0
CUST-07272,Male,1,Yes,Yes,41,5,47.84,1955.82,5,14.05,10,61.48,11,10.0,Two-Year,Check,DSL,Standard,Paid,0
CUST-07273,Female,0,Yes,No,59,3,33.81,2013.27,3,9.57,13,35.29,27,7.0,Two-Year,Bank Transfer,DSL,Basic,Social,0
CUST-07274,Male,0,No,No,6,4,93.55,520.26,14,1.61,10,55.59,10,,Month-to-Month,Credit Card,DSL,Premium,Referral,1
CUST-07275,Male,0,Yes,No,16,1,64.54,1007.2,14,1.1,7,90.64,29,0.0,Month-to-Month,Check,Fiber Optic,Basic,Referral,0
CUST-07276,Male,0,Yes,Yes,19,4,114.36,2196.7,5,6.9,18,92.39,29,4.0,Month-to-Month,PayPal,DSL,Basic,Organic,0
CUST-07277,Female,1,No,No,58,5,86.43,4985.65,6,9.28,19,23.23,20,3.0,Two-Year,Credit Card,DSL,Standard,Referral,0
CUST-07278,Male,0,No,No,36,1,73.14,2681.67,10,4.5,17,9.51,20,9.0,One-Year,PayPal,None,Standard,Referral,0
CUST-07279,Male,0,No,Yes,38,1,85.66,3205.89,2,9.16,19,65.33,17,6.0,Month-to-Month,Bank Transfer,None,Premium,Referral,0
CUST-07280,Male,0,No,No,46,1,24.04,1056.48,8,7.03,0,17.44,28,2.0,One-Year,Check,DSL,Standard,Organic,1
CUST-07281,Male,0,No,Yes,20,5,115.07,2396.62,3,2.69,12,80.11,17,5.0,Month-to-Month,Bank Transfer,DSL,Standard,Paid,0
CUST-07282,Male,1,Yes,Yes,51,2,115.64,5821.28,7,15.98,8,28.08,28,7.0,One-Year,Bank Transfer,Fiber Optic,Standard,Social,0
CUST-07283,Female,0,Yes,No,3,3,47.61,141.51,10,2.19,11,15.05,6,1.0,One-Year,Bank Transfer,DSL,Basic,Referral,0
CUST-07284,Female,1,Yes,Yes,9,2,82.83,838.04,11,1.73,9,81.61,12,5.0,One-Year,Bank Transfer,Fiber Optic,Standard,Social,0
CUST-07285,Male,1,Yes,No,58,2,40.19,2329.68,1,1.27,18,,4,,Month-to-Month,PayPal,DSL,Basic,Social,0
CUST-07286,Male,0,No,No,47,1,74.75,3580.46,4,6.24,16,0.88,0,,Two-Year,PayPal,DSL,Basic,Organic,0
CUST-07287,Female,1,Yes,Yes,13,3,97.08,1294.65,5,6.75,15,82.18,8,,Two-Year,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-07288,Female,0,No,Yes,32,5,113.98,3647.07,10,3.02,13,9.38,28,6.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-07289,Female,0,Yes,Yes,4,2,53.92,209.15,4,4.47,2,41.97,9,4.0,One-Year,Credit Card,Fiber Optic,Basic,Social,0
CUST-07290,Male,1,No,Yes,48,5,89.35,4182.86,6,0.03,3,39.58,24,10.0,Month-to-Month,Check,DSL,Standard,Referral,0
CUST-07291,Male,0,No,Yes,54,4,91.64,4932.75,3,0.23,19,14.3,8,4.0,Month-to-Month,Check,DSL,Premium,Paid,0
CUST-07292,Male,1,No,Yes,20,4,42.11,853.91,5,7.3,0,3.52,20,6.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Referral,0
CUST-07293,Male,0,No,Yes,25,3,82.9,2084.16,7,1.02,14,8.47,5,10.0,Month-to-Month,Credit Card,None,Standard,Social,0
CUST-07294,Female,0,No,Yes,17,2,85.54,1577.51,3,5.39,11,42.75,14,7.0,One-Year,Bank Transfer,Fiber Optic,Standard,Referral,0
CUST-07295,Male,0,No,No,28,2,96.41,2713.46,1,1.12,14,95.71,22,2.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Organic,0
CUST-07296,Male,0,Yes,No,20,2,119.99,2431.4,2,4.15,19,72.49,26,0.0,Month-to-Month,Bank Transfer,None,Premium,Paid,0
CUST-07297,Male,0,No,Yes,18,3,24.02,490.67,6,3.74,8,71.48,11,7.0,One-Year,PayPal,None,Standard,Social,0
CUST-07298,Female,1,Yes,No,31,3,40.23,1274.17,2,3.41,11,66.97,17,2.0,Month-to-Month,PayPal,Fiber Optic,Premium,Referral,0
CUST-07299,Female,0,Yes,Yes,62,3,34.51,2135.18,0,,0,76.91,17,1.0,Two-Year,Credit Card,Fiber Optic,Premium,Paid,0
CUST-07300,Female,0,No,No,55,2,35.44,1945.33,12,11.1,7,52.94,13,9.0,One-Year,Check,Fiber Optic,Basic,Organic,0
CUST-07301,Male,1,No,Yes,22,5,65.42,1421.81,14,,5,98.56,11,0.0,One-Year,PayPal,Fiber Optic,Basic,Referral,0
CUST-07302,Male,0,No,No,67,4,107.85,7248.41,7,0.35,16,60.77,27,3.0,Month-to-Month,Check,Fiber Optic,Premium,Referral,0
CUST-07303,Female,0,No,Yes,15,5,64.87,964.57,9,2.6,6,63.09,13,6.0,Month-to-Month,PayPal,DSL,Premium,Organic,0
CUST-07304,Male,0,No,Yes,65,5,86.85,5676.37,2,0.73,6,,22,10.0,Two-Year,Bank Transfer,Fiber Optic,Standard,Referral,0
CUST-07305,Female,1,No,Yes,22,4,57.65,1217.84,1,3.8,9,75.47,12,9.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,0
CUST-07306,Female,1,No,Yes,39,1,51.97,2034.03,1,8.23,11,35.59,16,7.0,One-Year,Credit Card,Fiber Optic,Standard,Paid,0
CUST-07307,Female,0,Yes,No,15,5,103.42,1628.96,2,0.76,14,77.38,17,3.0,Month-to-Month,Bank Transfer,None,Basic,Social,0
CUST-07308,Male,1,Yes,Yes,55,3,85.55,4694.28,1,6.68,19,84.75,5,,One-Year,Check,DSL,Basic,Organic,0
CUST-07309,Female,0,No,Yes,23,2,55.09,1359.21,11,1.79,9,2.23,6,5.0,Month-to-Month,PayPal,Fiber Optic,Premium,Paid,0
CUST-07310,Male,0,Yes,No,62,3,111.42,6915.98,11,,12,38.48,20,6.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Organic,1
CUST-07311,Female,1,No,No,6,1,69.85,416.28,10,4.89,7,90.49,29,6.0,Two-Year,PayPal,None,Basic,Paid,0
CUST-07312,Female,1,No,Yes,36,4,38.83,1403.62,4,1.04,11,12.79,20,,Two-Year,Credit Card,Fiber Optic,Basic,Paid,0
CUST-07313,Female,0,No,Yes,12,1,68.32,804.3,5,2.98,4,74.43,18,7.0,Month-to-Month,Bank Transfer,DSL,Basic,Paid,0
CUST-07314,Male,0,No,Yes,64,4,87.47,5499.05,5,,4,32.32,29,1.0,Two-Year,Bank Transfer,DSL,Basic,Referral,0
CUST-07315,Male,0,No,No,30,5,56.71,1745.35,2,6.98,15,50.94,20,6.0,Month-to-Month,Credit Card,DSL,Standard,Paid,0
CUST-07316,Male,0,Yes,Yes,48,3,104.38,5119.8,7,9.98,13,90.36,26,8.0,One-Year,PayPal,DSL,Basic,Social,0
CUST-07317,Male,1,Yes,No,63,2,73.31,4642.83,8,5.87,15,63.3,10,9.0,Two-Year,Credit Card,Fiber Optic,Premium,Referral,0
CUST-07318,Female,0,No,Yes,39,4,66.78,2631.35,3,0.62,14,43.37,24,4.0,Month-to-Month,PayPal,Fiber Optic,Basic,Social,0
CUST-07319,Male,1,Yes,Yes,5,5,105.87,520.23,4,0.01,7,69.71,25,2.0,One-Year,PayPal,Fiber Optic,Standard,Paid,1
CUST-07320,Female,0,Yes,Yes,16,1,66.29,1118.56,7,7.22,15,22.29,24,4.0,One-Year,Bank Transfer,DSL,Standard,Referral,0
CUST-07321,Female,1,Yes,Yes,16,3,61.44,981.09,1,,4,1.23,11,8.0,Month-to-Month,Bank Transfer,DSL,Basic,Organic,0
CUST-07322,Male,1,No,No,65,2,30.37,1987.52,8,2.18,0,61.86,22,2.0,Two-Year,Bank Transfer,Fiber Optic,Standard,Referral,0
CUST-07323,Female,1,Yes,Yes,65,1,56.25,3577.94,5,9.52,4,86.11,25,10.0,One-Year,PayPal,DSL,Standard,Social,0
CUST-07324,Female,1,No,Yes,34,1,59.7,2003.5,10,3.52,13,69.96,17,9.0,One-Year,PayPal,None,Premium,Organic,0
CUST-07325,Male,0,No,Yes,64,3,38.06,2454.35,11,,13,51.94,6,,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-07326,Male,0,Yes,No,18,4,78.78,1463.44,5,4.64,14,14.33,5,4.0,Month-to-Month,Check,Fiber Optic,Premium,Organic,0
CUST-07327,Female,1,Yes,Yes,49,3,34.38,1731.57,5,1.99,15,8.49,25,8.0,One-Year,Check,Fiber Optic,Basic,Social,0
CUST-07328,Male,1,No,No,28,2,42.37,1107.37,7,11.86,4,27.99,5,6.0,Two-Year,Bank Transfer,Fiber Optic,Basic,Paid,0
CUST-07329,Female,0,No,No,18,3,76.11,1296.08,0,6.9,15,96.32,28,6.0,One-Year,PayPal,Fiber Optic,Basic,Paid,0
CUST-07330,Male,0,No,No,18,5,46.9,873.38,2,3.09,9,,17,1.0,Month-to-Month,PayPal,Fiber Optic,Basic,Social,0
CUST-07331,Female,0,No,No,30,5,83.97,2481.66,1,2.65,17,80.47,6,3.0,Two-Year,Credit Card,Fiber Optic,Basic,Social,0
CUST-07332,Male,1,Yes,No,25,1,89.05,2271.01,4,6.08,0,1.29,6,2.0,Two-Year,PayPal,Fiber Optic,Premium,Social,0
CUST-07333,Male,0,Yes,Yes,15,4,50.13,670.43,8,14.05,15,47.26,1,4.0,One-Year,Credit Card,Fiber Optic,Standard,Organic,0
CUST-07334,Female,0,Yes,No,24,4,28.74,684.81,3,0.61,13,24.69,17,6.0,Month-to-Month,Credit Card,None,Premium,Paid,0
CUST-07335,Male,0,Yes,Yes,10,2,68.95,687.74,7,1.8,9,95.27,24,9.0,One-Year,Check,DSL,Standard,Referral,0
CUST-07336,Male,1,Yes,Yes,69,2,29.29,2045.02,10,3.64,17,19.87,22,10.0,Month-to-Month,Check,DSL,Standard,Referral,0
CUST-07337,Male,1,No,No,27,4,71.52,1879.58,10,11.05,5,4.97,17,5.0,Month-to-Month,Credit Card,DSL,Basic,Organic,1
CUST-07338,Male,1,No,Yes,8,5,92.62,642.64,7,9.72,7,16.2,17,4.0,Two-Year,Credit Card,Fiber Optic,Basic,Social,1
CUST-07339,Male,0,No,Yes,41,2,82.03,3371.92,8,4.98,7,6.31,7,3.0,Two-Year,Credit Card,None,Premium,Paid,0
CUST-07340,Male,1,No,Yes,63,5,64.83,4110.41,6,7.98,9,31.54,24,9.0,One-Year,Check,DSL,Premium,Social,0
CUST-07341,Male,0,No,Yes,26,5,114.59,3029.6,7,3.95,5,99.57,16,10.0,Month-to-Month,Check,Fiber Optic,Standard,Referral,0
CUST-07342,Female,1,Yes,Yes,61,1,30.17,1822.73,11,0.59,13,93.05,25,4.0,Month-to-Month,Check,Fiber Optic,Basic,Social,0
CUST-07343,Male,0,Yes,No,44,2,108.0,4790.79,7,3.67,1,57.2,29,3.0,Month-to-Month,Check,None,Premium,Referral,0
